cycle,range_bin,doppler_bin,output_hex
3824625000,312,23,ff9eff0d
3824635000,312,24,011fffe7
3824645000,312,25,fefe001b
3824655000,312,26,01190064
3824665000,312,27,ff220029
3824675000,312,28,0057ff37
3824685000,312,29,008200cf
3824695000,312,30,ff6900b6
3824705000,312,31,ff9eff0d
3826585000,313,0,00f0ff75
3826595000,313,1,ff8f0056
3826605000,313,2,000e002f
3826615000,313,3,ffe4ffb3
3826625000,313,4,006800c1
3826635000,313,5,ff4ffee8
3826645000,313,6,00be0017
3826655000,313,7,ff1a0093
3826665000,313,8,00f0ff75
3826675000,313,9,ff8f0056
3826685000,313,10,000e002f
3826695000,313,11,ffe4ffb3
3826705000,313,12,006800c1
3826715000,313,13,ff4ffee8
3826725000,313,14,00be0017
3826735000,313,15,ff1a0093
3828615000,313,16,00ceff1c
3828625000,313,17,fff6007c
3828635000,313,18,ff670009
3828645000,313,19,004affae
3828655000,313,20,ff420054
3828665000,313,21,01820022
3828675000,313,22,ff61001b
3828685000,313,23,ff2e0088
3828695000,313,24,00ceff1c
3828705000,313,25,fff6007c
3828715000,313,26,ff670009
3828725000,313,27,004affae
3828735000,313,28,ff420054
3828745000,313,29,01820022
3828755000,313,30,ff61001b
3828765000,313,31,ff2e0088
3830645000,314,0,005afea4
3830655000,314,1,00a40109
3830665000,314,2,ff4bffef
3830675000,314,3,ffc0fff9
3830685000,314,4,00640010
3830695000,314,5,fff8ffb3
3830705000,314,6,ffcffff9
3830715000,314,7,ffcc00af
3830725000,314,8,005afea4
3830735000,314,9,00a40109
3830745000,314,10,ff4bffef
3830755000,314,11,ffc0fff9
3830765000,314,12,00640010
3830775000,314,13,fff8ffb3
3830785000,314,14,ffcffff9
3830795000,314,15,ffcc00af
3832675000,314,16,0164ff44
3832685000,314,17,ff73005e
3832695000,314,18,fff5ffa1
3832705000,314,19,002700cd
3832715000,314,20,ffbaff36
3832725000,314,21,006f0064
3832735000,314,22,004dffd9
3832745000,314,23,fed7005d
3832755000,314,24,0164ff44
3832765000,314,25,ff73005e
3832775000,314,26,fff5ffa1
3832785000,314,27,002700cd
3832795000,314,28,ffbaff36
3832805000,314,29,006f0064
3832815000,314,30,004dffd9
3832825000,314,31,fed7005d
3834705000,315,0,000e0091
3834715000,315,1,00c6ffe5
3834725000,315,2,fefd0017
3834735000,315,3,0061ffa2
3834745000,315,4,ffb40057
3834755000,315,5,00980007
3834765000,315,6,ff49ff85
3834775000,315,7,0039ffee
3834785000,315,8,000e0091
3834795000,315,9,00c6ffe5
3834805000,315,10,fefd0017
3834815000,315,11,0061ffa2
3834825000,315,12,ffb40057
3834835000,315,13,00980007
3834845000,315,14,ff49ff85
3834855000,315,15,0039ffee
3836735000,315,16,008700e1
3836745000,315,17,ff74ffdb
3836755000,315,18,001affd1
3836765000,315,19,0004007f
3836775000,315,20,ff85ff91
3836785000,315,21,00d0ff95
3836795000,315,22,ffaa010d
3836805000,315,23,0030fee1
3836815000,315,24,008700e1
3836825000,315,25,ff74ffdb
3836835000,315,26,001affd1
3836845000,315,27,0004007f
3836855000,315,28,ff85ff91
3836865000,315,29,00d0ff95
3836875000,315,30,ffaa010d
3836885000,315,31,0030fee1
3838765000,316,0,00620070
3838775000,316,1,ffa0ff55
3838785000,316,2,0026003c
3838795000,316,3,ffc1002f
3838805000,316,4,00960036
3838815000,316,5,ff300009
3838825000,316,6,0072ff0e
3838835000,316,7,ffdf0083
3838845000,316,8,00620070
3838855000,316,9,ffa0ff55
3838865000,316,10,0026003c
3838875000,316,11,ffc1002f
3838885000,316,12,00960036
3838895000,316,13,ff300009
3838905000,316,14,0072ff0e
3838915000,316,15,ffdf0083
3840795000,316,16,0103013c
3840805000,316,17,ff80ff98
3840815000,316,18,ffe2003e
3840825000,316,19,005cffd0
3840835000,316,20,ff77ffca
3840845000,316,21,00a80042
3840855000,316,22,ff9c0074
3840865000,316,23,ffe4fe5e
3840875000,316,24,0103013c
3840885000,316,25,ff80ff98
3840895000,316,26,ffe2003e
3840905000,316,27,005cffd0
3840915000,316,28,ff77ffca
3840925000,316,29,00a80042
3840935000,316,30,ff9c0074
3840945000,316,31,ffe4fe5e
3842825000,317,0,ffdeffd3
3842835000,317,1,00a30099
3842845000,317,2,ff61ff96
3842855000,317,3,fff4ffc2
3842865000,317,4,00180093
3842875000,317,5,fffbff65
3842885000,317,6,004d0010
3842895000,317,7,ffca0034
3842905000,317,8,ffdeffd3
3842915000,317,9,00a30099
3842925000,317,10,ff61ff96
3842935000,317,11,fff4ffc2
3842945000,317,12,00180093
3842955000,317,13,fffbff65
3842965000,317,14,004d0010
3842975000,317,15,ffca0034
3844855000,317,16,ff54ffd2
3844865000,317,17,0013ff1e
3844875000,317,18,006d0067
3844885000,317,19,ffd10022
3844895000,317,20,ff660040
3844905000,317,21,00b3ffee
3844915000,317,22,ff45febf
3844925000,317,23,010d0142
3844935000,317,24,ff54ffd2
3844945000,317,25,0013ff1e
3844955000,317,26,006d0067
3844965000,317,27,ffd10022
3844975000,317,28,ff660040
3844985000,317,29,00b3ffee
3844995000,317,30,ff45febf
3845005000,317,31,010d0142
3846885000,318,0,0020ff6c
3846895000,318,1,ffe900c8
3846905000,318,2,ffddffa6
3846915000,318,3,ff54ff34
3846925000,318,4,01080066
3846935000,318,5,ff9d00b8
3846945000,318,6,0063ff30
3846955000,318,7,ffbe00a4
3846965000,318,8,0020ff6c
3846975000,318,9,ffe900c8
3846985000,318,10,ffddffa6
3846995000,318,11,ff54ff34
3847005000,318,12,01080066
3847015000,318,13,ff9d00b8
3847025000,318,14,0063ff30
3847035000,318,15,ffbe00a4
3848915000,318,16,ffa2ffa1
3848925000,318,17,0025ffd6
3848935000,318,18,0066002e
3848945000,318,19,ff2b009c
3848955000,318,20,00ccff43
3848965000,318,21,ff8700a6
3848975000,318,22,001cff5a
3848985000,318,23,0061008c
3848995000,318,24,ffa2ffa1
3849005000,318,25,0025ffd6
3849015000,318,26,0066002e
3849025000,318,27,ff2b009c
3849035000,318,28,00ccff43
3849045000,318,29,ff8700a6
3849055000,318,30,001cff5a
3849065000,318,31,0061008c
3850945000,319,0,ff63004a
3850955000,319,1,009500b0
3850965000,319,2,ff26ff3c
3850975000,319,3,00490051
3850985000,319,4,0065ff94
3850995000,319,5,ff65002a
3851005000,319,6,0016003e
3851015000,319,7,00b9ff7d
3851025000,319,8,ff63004a
3851035000,319,9,009500b0
3851045000,319,10,ff26ff3c
3851055000,319,11,00490051
3851065000,319,12,0065ff94
3851075000,319,13,ff65002a
3851085000,319,14,0016003e
3851095000,319,15,00b9ff7d
3852975000,319,16,00210011
3852985000,319,17,005bffa8
3852995000,319,18,ffbf00c1
3853005000,319,19,0027ff1b
3853015000,319,20,ffdf00eb
3853025000,319,21,ff7dfffe
3853035000,319,22,0135ff87
3853045000,319,23,ff050053
3853055000,319,24,00210011
3853065000,319,25,005bffa8
3853075000,319,26,ffbf00c1
3853085000,319,27,0027ff1b
3853095000,319,28,ffdf00eb
3853105000,319,29,ff7dfffe
3853115000,319,30,0135ff87
3853125000,319,31,ff050053
3855005000,320,0,ffd00092
3855015000,320,1,ff68ff48
3855025000,320,2,00b000ae
3855035000,320,3,ffc4ff70
3855045000,320,4,ffc40032
3855055000,320,5,009a0038
3855065000,320,6,ffb800ae
3855075000,320,7,003efef0
3855085000,320,8,ffd00092
3855095000,320,9,ff68ff48
3855105000,320,10,00b000ae
3855115000,320,11,ffc4ff70
3855125000,320,12,ffc40032
3855135000,320,13,009a0038
3855145000,320,14,ffb800ae
3855155000,320,15,003efef0
3857035000,320,16,003dffed
3857045000,320,17,ffefff2a
3857055000,320,18,005400e5
3857065000,320,19,ff88ff99
3857075000,320,20,0109fff3
3857085000,320,21,ff0d0016
3857095000,320,22,00b20067
3857105000,320,23,ff78ffcb
3857115000,320,24,003dffed
3857125000,320,25,ffefff2a
3857135000,320,26,005400e5
3857145000,320,27,ff88ff99
3857155000,320,28,0109fff3
3857165000,320,29,ff0d0016
3857175000,320,30,00b20067
3857185000,320,31,ff78ffcb
3859065000,321,0,002affbc
3859075000,321,1,ffb40105
3859085000,321,2,0064ff08
3859095000,321,3,ff910030
3859105000,321,4,00920058
3859115000,321,5,ff70ff7f
3859125000,321,6,006800e0
3859135000,321,7,ffc3ff50
3859145000,321,8,002affbc
3859155000,321,9,ffb40105
3859165000,321,10,0064ff08
3859175000,321,11,ff910030
3859185000,321,12,00920058
3859195000,321,13,ff70ff7f
3859205000,321,14,006800e0
3859215000,321,15,ffc3ff50
3861095000,321,16,00bcfe98
3861105000,321,17,ffe0006c
3861115000,321,18,0044fff8
3861125000,321,19,ffa9fffe
3861135000,321,20,00440058
3861145000,321,21,ffc0ffba
3861155000,321,22,00c0ff90
3861165000,321,23,ff23014c
3861175000,321,24,00bcfe98
3861185000,321,25,ffe0006c
3861195000,321,26,0044fff8
3861205000,321,27,ffa9fffe
3861215000,321,28,00440058
3861225000,321,29,ffc0ffba
3861235000,321,30,00c0ff90
3861245000,321,31,ff23014c
3863125000,322,0,ffb3fec6
3863135000,322,1,00580115
3863145000,322,2,ff28ff57
3863155000,322,3,00ac0012
3863165000,322,4,fff1002e
3863175000,322,5,ffdaff8d
3863185000,322,6,002c0099
3863195000,322,7,002a0068
3863205000,322,8,ffb3fec6
3863215000,322,9,00580115
3863225000,322,10,ff28ff57
3863235000,322,11,00ac0012
3863245000,322,12,fff1002e
3863255000,322,13,ffdaff8d
3863265000,322,14,002c0099
3863275000,322,15,002a0068
3865155000,322,16,fff1ff99
3865165000,322,17,ffe2ff86
3865175000,322,18,00b5002d
3865185000,322,19,ff3e0028
3865195000,322,20,01090007
3865205000,322,21,fef00014
3865215000,322,22,007dff5f
3865225000,322,23,fff400d2
3865235000,322,24,fff1ff99
3865245000,322,25,ffe2ff86
3865255000,322,26,00b5002d
3865265000,322,27,ff3e0028
3865275000,322,28,01090007
3865285000,322,29,fef00014
3865295000,322,30,007dff5f
3865305000,322,31,fff400d2
3867185000,323,0,ff7e008f
3867195000,323,1,ffb8ff13
3867205000,323,2,00230003
3867215000,323,3,ffef006c
3867225000,323,4,00fefed9
3867235000,323,5,ff1a019f
3867245000,323,6,ffa1fe95
3867255000,323,7,00ff00e2
3867265000,323,8,ff7e008f
3867275000,323,9,ffb8ff13
3867285000,323,10,00230003
3867295000,323,11,ffef006c
3867305000,323,12,00fefed9
3867315000,323,13,ff1a019f
3867325000,323,14,ffa1fe95
3867335000,323,15,00ff00e2
3869215000,323,16,00e5ffaa
3869225000,323,17,ffac00ba
3869235000,323,18,ff63ffc1
3869245000,323,19,0069ff80
3869255000,323,20,000300e4
3869265000,323,21,ffd8ff62
3869275000,323,22,000d0071
3869285000,323,23,ff8bffb4
3869295000,323,24,00e5ffaa
3869305000,323,25,ffac00ba
3869315000,323,26,ff63ffc1
3869325000,323,27,0069ff80
3869335000,323,28,000300e4
3869345000,323,29,ffd8ff62
3869355000,323,30,000d0071
3869365000,323,31,ff8bffb4
3871245000,324,0,ff970055
3871255000,324,1,006ffffc
3871265000,324,2,ff95ffd8
3871275000,324,3,0004ff64
3871285000,324,4,0089006f
3871295000,324,5,ff23008a
3871305000,324,6,008fff40
3871315000,324,7,0026003a
3871325000,324,8,ff970055
3871335000,324,9,006ffffc
3871345000,324,10,ff95ffd8
3871355000,324,11,0004ff64
3871365000,324,12,0089006f
3871375000,324,13,ff23008a
3871385000,324,14,008fff40
3871395000,324,15,0026003a
3873275000,324,16,00370018
3873285000,324,17,fffeffc4
3873295000,324,18,ff850052
3873305000,324,19,0078fef2
3873315000,324,20,0021017e
3873325000,324,21,ff78ff42
3873335000,324,22,ffd70000
3873345000,324,23,ffe6ffe0
3873355000,324,24,00370018
3873365000,324,25,fffeffc4
3873375000,324,26,ff850052
3873385000,324,27,0078fef2
3873395000,324,28,0021017e
3873405000,324,29,ff78ff42
3873415000,324,30,ffd70000
3873425000,324,31,ffe6ffe0
3875305000,325,0,ff86ff72
3875315000,325,1,00b800db
3875325000,325,2,ff98ff7a
3875335000,325,3,000e0062
3875345000,325,4,0026ff5e
3875355000,325,5,004e0091
3875365000,325,6,ff48ff9a
3875375000,325,7,0060004e
3875385000,325,8,ff86ff72
3875395000,325,9,00b800db
3875405000,325,10,ff98ff7a
3875415000,325,11,000e0062
3875425000,325,12,0026ff5e
3875435000,325,13,004e0091
3875445000,325,14,ff48ff9a
3875455000,325,15,0060004e
3877335000,325,16,005eff53
3877345000,325,17,ffda0077
3877355000,325,18,ff64ff7b
3877365000,325,19,0118ffa0
3877375000,325,20,fec40147
3877385000,325,21,0110ff3f
3877395000,325,22,ff36ff93
3877405000,325,23,001a007a
3877415000,325,24,005eff53
3877425000,325,25,ffda0077
3877435000,325,26,ff64ff7b
3877445000,325,27,0118ffa0
3877455000,325,28,fec40147
3877465000,325,29,0110ff3f
3877475000,325,30,ff36ff93
3877485000,325,31,001a007a
3879365000,326,0,ff88008b
3879375000,326,1,00fc0045
3879385000,326,2,ff85ffa7
3879395000,326,3,0072ffff
3879405000,326,4,ff920079
3879415000,326,5,0018ff45
3879425000,326,6,002d015d
3879435000,326,7,ffaefe6f
3879445000,326,8,ff88008b
3879455000,326,9,00fc0045
3879465000,326,10,ff85ffa7
3879475000,326,11,0072ffff
3879485000,326,12,ff920079
3879495000,326,13,0018ff45
3879505000,326,14,002d015d
3879515000,326,15,ffaefe6f
3881395000,326,16,ffb4ff1a
3881405000,326,17,005d008a
3881415000,326,18,ff67ff55
3881425000,326,19,ffcf003b
3881435000,326,20,007cfff0
3881445000,326,21,00110000
3881455000,326,22,0039ff59
3881465000,326,23,ffe30143
3881475000,326,24,ffb4ff1a
3881485000,326,25,005d008a
3881495000,326,26,ff67ff55
3881505000,326,27,ffcf003b
3881515000,326,28,007cfff0
3881525000,326,29,00110000
3881535000,326,30,0039ff59
3881545000,326,31,ffe30143
3883425000,327,0,ff2d00eb
3883435000,327,1,000dfff6
3883445000,327,2,00d9ffb3
3883455000,327,3,ffb70017
3883465000,327,4,001d0073
3883475000,327,5,ff5bff1e
3883485000,327,6,00b90103
3883495000,327,7,0005fec1
3883505000,327,8,ff2d00eb
3883515000,327,9,000dfff6
3883525000,327,10,00d9ffb3
3883535000,327,11,ffb70017
3883545000,327,12,001d0073
3883555000,327,13,ff5bff1e
3883565000,327,14,00b90103
3883575000,327,15,0005fec1
3885455000,327,16,ff770066
3885465000,327,17,0056feb0
3885475000,327,18,00020128
3885485000,327,19,ffd3ff33
3885495000,327,20,00290056
3885505000,327,21,00520090
3885515000,327,22,ffb6fec4
3885525000,327,23,002d00fd
3885535000,327,24,ff770066
3885545000,327,25,0056feb0
3885555000,327,26,00020128
3885565000,327,27,ffd3ff33
3885575000,327,28,00290056
3885585000,327,29,00520090
3885595000,327,30,ffb6fec4
3885605000,327,31,002d00fd
3887485000,328,0,ff8cfeda
3887495000,328,1,ffff008f
3887505000,328,2,00360027
3887515000,328,3,00aeff23
3887525000,328,4,ff2a00fa
3887535000,328,5,0059ffdd
3887545000,328,6,ffdcffbd
3887555000,328,7,003200b9
3887565000,328,8,ff8cfeda
3887575000,328,9,ffff008f
3887585000,328,10,00360027
3887595000,328,11,00aeff23
3887605000,328,12,ff2a00fa
3887615000,328,13,0059ffdd
3887625000,328,14,ffdcffbd
3887635000,328,15,003200b9
3889515000,328,16,00f500a0
3889525000,328,17,ff75ff93
3889535000,328,18,ffc40053
3889545000,328,19,00f3ffc9
3889555000,328,20,ff0f0046
3889565000,328,21,0097ffe3
3889575000,328,22,002800a3
3889585000,328,23,ff51ff25
3889595000,328,24,00f500a0
3889605000,328,25,ff75ff93
3889615000,328,26,ffc40053
3889625000,328,27,00f3ffc9
3889635000,328,28,ff0f0046
3889645000,328,29,0097ffe3
3889655000,328,30,002800a3
3889665000,328,31,ff51ff25
3891545000,329,0,ff66006c
3891555000,329,1,0073fffc
3891565000,329,2,ffde009e
3891575000,329,3,ffbeff01
3891585000,329,4,00cefffe
3891595000,329,5,ff1500d4
3891605000,329,6,0006ff20
3891615000,329,7,00a20007
3891625000,329,8,ff66006c
3891635000,329,9,0073fffc
3891645000,329,10,ffde009e
3891655000,329,11,ffbeff01
3891665000,329,12,00cefffe
3891675000,329,13,ff1500d4
3891685000,329,14,0006ff20
3891695000,329,15,00a20007
3893575000,329,16,ffdcff20
3893585000,329,17,fffdffe7
3893595000,329,18,0013007e
3893605000,329,19,ffaaffd6
3893615000,329,20,ffb8fff8
3893625000,329,21,00bf00e5
3893635000,329,22,ff81fe82
3893645000,329,23,004201b6
3893655000,329,24,ffdcff20
3893665000,329,25,fffdffe7
3893675000,329,26,0013007e
3893685000,329,27,ffaaffd6
3893695000,329,28,ffb8fff8
3893705000,329,29,00bf00e5
3893715000,329,30,ff81fe82
3893725000,329,31,004201b6
3895605000,330,0,0084ff30
3895615000,330,1,ff5e00c0
3895625000,330,2,0074ffc0
3895635000,330,3,ff66ff91
3895645000,330,4,00760056
3895655000,330,5,ffb40078
3895665000,330,6,0086ff3e
3895675000,330,7,ff9400b3
3895685000,330,8,0084ff30
3895695000,330,9,ff5e00c0
3895705000,330,10,0074ffc0
3895715000,330,11,ff66ff91
3895725000,330,12,00760056
3895735000,330,13,ffb40078
3895745000,330,14,0086ff3e
3895755000,330,15,ff9400b3
3897635000,330,16,0073ff5f
3897645000,330,17,ffc7001b
3897655000,330,18,0059ffbd
3897665000,330,19,ff6a00d9
3897675000,330,20,0067ff59
3897685000,330,21,ff85003d
3897695000,330,22,0085ffdf
3897705000,330,23,ff92008b
3897715000,330,24,0073ff5f
3897725000,330,25,ffc7001b
3897735000,330,26,0059ffbd
3897745000,330,27,ff6a00d9
3897755000,330,28,0067ff59
3897765000,330,29,ff85003d
3897775000,330,30,0085ffdf
3897785000,330,31,ff92008b
3899665000,331,0,00a500b6
3899675000,331,1,ff32ff09
3899685000,331,2,01200139
3899695000,331,3,ff9efee9
3899705000,331,4,002d0038
3899715000,331,5,ffba016b
3899725000,331,6,ffeefe99
3899735000,331,7,ff96ffe3
3899745000,331,8,00a500b6
3899755000,331,9,ff32ff09
3899765000,331,10,01200139
3899775000,331,11,ff9efee9
3899785000,331,12,002d0038
3899795000,331,13,ffba016b
3899805000,331,14,ffeefe99
3899815000,331,15,ff96ffe3
3901695000,331,16,ffc1000f
3901705000,331,17,00820024
3901715000,331,18,ff9c0087
3901725000,331,19,ff94ffb2
3901735000,331,20,0053ffed
3901745000,331,21,ffc0ffc0
3901755000,331,22,003000cd
3901765000,331,23,0022ff4a
3901775000,331,24,ffc1000f
3901785000,331,25,00820024
3901795000,331,26,ff9c0087
3901805000,331,27,ff94ffb2
3901815000,331,28,0053ffed
3901825000,331,29,ffc0ffc0
3901835000,331,30,003000cd
3901845000,331,31,0022ff4a
3903725000,332,0,00d20015
3903735000,332,1,fef10024
3903745000,332,2,00cb0052
3903755000,332,3,ffe0ff43
3903765000,332,4,0030ffed
3903775000,332,5,ffc1018c
3903785000,332,6,ffdffe5c
3903795000,332,7,ffc2005d
3903805000,332,8,00d20015
3903815000,332,9,fef10024
3903825000,332,10,00cb0052
3903835000,332,11,ffe0ff43
3903845000,332,12,0030ffed
3903855000,332,13,ffc1018c
3903865000,332,14,ffdffe5c
3903875000,332,15,ffc2005d
3905755000,332,16,008d001b
3905765000,332,17,ff29ff64
3905775000,332,18,00e500ab
3905785000,332,19,ff02ffed
3905795000,332,20,00c3ffb5
3905805000,332,21,ffa9fff6
3905815000,332,22,ffff00b1
3905825000,332,23,ffa8ff7d
3905835000,332,24,008d001b
3905845000,332,25,ff29ff64
3905855000,332,26,00e500ab
3905865000,332,27,ff02ffed
3905875000,332,28,00c3ffb5
3905885000,332,29,ffa9fff6
3905895000,332,30,ffff00b1
3905905000,332,31,ffa8ff7d
3907785000,333,0,00cf00af
3907795000,333,1,ff5fffc8
3907805000,333,2,00830008
3907815000,333,3,ffed0013
3907825000,333,4,ffdbffcf
3907835000,333,5,002f0020
3907845000,333,6,ffb7003a
3907855000,333,7,ffa1ff45
3907865000,333,8,00cf00af
3907875000,333,9,ff5fffc8
3907885000,333,10,00830008
3907895000,333,11,ffed0013
3907905000,333,12,ffdbffcf
3907915000,333,13,002f0020
3907925000,333,14,ffb7003a
3907935000,333,15,ffa1ff45
3909815000,333,16,0028ffb3
3909825000,333,17,0063ffab
3909835000,333,18,ffd200b3
3909845000,333,19,ffecffe1
3909855000,333,20,ff64ffbf
3909865000,333,21,0061003d
3909875000,333,22,00b6ffbf
3909885000,333,23,ff440053
3909895000,333,24,0028ffb3
3909905000,333,25,0063ffab
3909915000,333,26,ffd200b3
3909925000,333,27,ffecffe1
3909935000,333,28,ff64ffbf
3909945000,333,29,0061003d
3909955000,333,30,00b6ffbf
3909965000,333,31,ff440053
3911845000,334,0,004e0078
3911855000,334,1,fef8ffc6
3911865000,334,2,0123ffb7
3911875000,334,3,00b60044
3911885000,334,4,fe840068
3911895000,334,5,00f4001a
3911905000,334,6,fed7ff79
3911915000,334,7,0092ffcc
3911925000,334,8,004e0078
3911935000,334,9,fef8ffc6
3911945000,334,10,0123ffb7
3911955000,334,11,00b60044
3911965000,334,12,fe840068
3911975000,334,13,00f4001a
3911985000,334,14,fed7ff79
3911995000,334,15,0092ffcc
3913875000,334,16,0082ff4d
3913885000,334,17,003f0087
3913895000,334,18,0057fff8
3913905000,334,19,fee10002
3913915000,334,20,00bc0051
3913925000,334,21,ff71ffa9
3913935000,334,22,0127004e
3913945000,334,23,fecb001a
3913955000,334,24,0082ff4d
3913965000,334,25,003f0087
3913975000,334,26,0057fff8
3913985000,334,27,fee10002
3913995000,334,28,00bc0051
3914005000,334,29,ff71ffa9
3914015000,334,30,0127004e
3914025000,334,31,fecb001a
3915905000,335,0,ffe6ffa8
3915915000,335,1,ff56ff3f
3915925000,335,2,012c00b8
3915935000,335,3,ff62ff9c
3915945000,335,4,00d20026
3915955000,335,5,ffa400d5
3915965000,335,6,fee4fe76
3915975000,335,7,00dc0154
3915985000,335,8,ffe6ffa8
3915995000,335,9,ff56ff3f
3916005000,335,10,012c00b8
3916015000,335,11,ff62ff9c
3916025000,335,12,00d20026
3916035000,335,13,ffa400d5
3916045000,335,14,fee4fe76
3916055000,335,15,00dc0154
3917935000,335,16,00bcfec3
3917945000,335,17,00280093
3917955000,335,18,000b0018
3917965000,335,19,00290039
3917975000,335,20,ff70ffe7
3917985000,335,21,00f8ff95
3917995000,335,22,ff69012e
3918005000,335,23,ff37ffc7
3918015000,335,24,00bcfec3
3918025000,335,25,00280093
3918035000,335,26,000b0018
3918045000,335,27,00290039
3918055000,335,28,ff70ffe7
3918065000,335,29,00f8ff95
3918075000,335,30,ff69012e
3918085000,335,31,ff37ffc7
3919965000,336,0,fecfffd6
3919975000,336,1,00700008
3919985000,336,2,007a003d
3919995000,336,3,ff72ffcd
3920005000,336,4,0033fffa
3920015000,336,5,ff8a0078
3920025000,336,6,0050ff17
3920035000,336,7,00c8008f
3920045000,336,8,fecfffd6
3920055000,336,9,00700008
3920065000,336,10,007a003d
3920075000,336,11,ff72ffcd
3920085000,336,12,0033fffa
3920095000,336,13,ff8a0078
3920105000,336,14,0050ff17
3920115000,336,15,00c8008f
3921995000,336,16,00b50060
3922005000,336,17,ff25ff8e
3922015000,336,18,004a0065
3922025000,336,19,ff65ff16
3922035000,336,20,00eb0054
3922045000,336,21,ffddfffe
3922055000,336,22,ffda0083
3922065000,336,23,ff9dffba
3922075000,336,24,00b50060
3922085000,336,25,ff25ff8e
3922095000,336,26,004a0065
3922105000,336,27,ff65ff16
3922115000,336,28,00eb0054
